elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered
0.0,1771815546.923268,906211,38,0,0,1,0.0,31.595671932336202,0.31595671932336206
0.033,1771815546.956268,906244,28,0,0,1,0.0,28.943160626844385,0.6022287583985723
0.066,1771815546.989268,906277,36,0,0,1,0.0,31.126050015345747,0.9074669709680441
0.132,1771815547.055268,906343,40,0,0,1,0.0,32.04119982655924,1.218804299523956
0.198,1771815547.121268,906409,39,0,0,1,0.0,31.821292140529984,1.5248291779340162
0.231,1771815547.154268,906442,40,0,0,1,0.0,32.04119982655924,1.8299928844202684
0.264,1771815547.187268,906475,48,0,0,1,0.0,33.624824747511745,2.1479412030511833
0.297,1771815547.220268,906508,20,0,0,1,0.0,26.020599913279625,2.3866677901534676
0.33,1771815547.253268,906541,20,0,0,1,0.0,26.020599913279625,2.623007111384729
0.363,1771815547.286268,906574,13,0,0,1,0.0,22.278867046136735,2.819565710732249
0.396,1771815547.3192682,906607,15,0,0,1,0.0,23.521825181113627,3.0265883054360625
0.429,1771815547.3522682,906640,18,0,0,1,0.0,25.105450102066122,3.247376923402363
0.462,1771815547.3852682,906673,23,0,0,1,0.0,27.234556720351858,3.487248721371858
0.495,1771815547.4182682,906706,13,0,0,1,0.0,22.278867046136735,3.6751649046195065
0.528,1771815547.4512682,906739,18,0,0,1,0.0,25.105450102066122,3.8894677565939726
0.561,1771815547.4842682,906772,20,0,0,1,0.0,26.020599913279625,4.110779078160829
0.594,1771815547.5172682,906805,21,0,0,1,0.0,26.444385894678387,4.334115146326004
0.627,1771815547.5502682,906838,12,0,0,1,0.0,21.5836249209525,4.506610244072269
0.66,1771815547.5832682,906871,44,0,0,1,0.0,32.86905352972375,4.790234676928784
0.693,1771815547.6162682,906904,31,0,0,1,0.0,29.827233876685455,5.040604668926351
0.726,1771815547.6492682,906937,25,0,0,1,0.0,27.958800173440753,5.269786623971495
0.759,1771815547.6822681,906970,21,0,0,1,0.0,26.444385894678387,5.481532616678564
0.792,1771815547.7152681,907003,32,0,0,1,0.0,30.102999566398122,5.7277472861757595
0.825,1771815547.7482681,907036,36,0,0,1,0.0,31.126050015345747,5.981730313467459
0.858,1771815547.7812681,907069,19,0,0,1,0.0,25.575072019056577,6.17766373052335
0.891,1771815547.814268,907102,20,0,0,1,0.0,26.020599913279625,6.376093092350913
0.925,1771815547.848268,907136,26,0,0,1,0.0,28.29946695941636,6.595326831021567
0.958,1771815547.881268,907169,29,0,0,1,0.0,29.24795995797912,6.821853162291143
0.991,1771815547.914268,907202,19,0,0,1,0.0,25.575072019056577,7.009385350858797
1.024,1771815547.947268,907235,20,0,0,1,0.0,26.020599913279625,7.199497496483005
1.057,1771815547.980268,907268,21,0,0,1,0.0,26.444385894678387,7.391946380464959
1.09,1771815548.0132682,907301,26,0,0,1,0.0,28.29946695941636,7.601021586254473
1.123,1771815548.0462682,907334,22,0,0,1,0.0,26.848453616444125,7.79349590655637
1.156,1771815548.0792682,907367,18,0,0,1,0.0,25.105450102066122,7.966615448511467
1.189,1771815548.1122682,907400,21,0,0,1,0.0,26.444385894678387,8.151393152973135
1.255,1771815548.1782682,907466,53,0,0,1,0.0,34.48551739201578,8.414734395363562
1.288,1771815548.2112682,907499,20,0,0,1,0.0,26.020599913279625,8.590793050542723
1.321,1771815548.2442682,907532,15,0,0,1,0.0,23.521825181113627,8.740103371848432
1.354,1771815548.2772682,907565,17,0,0,1,0.0,24.60897842756548,8.898792122405604
1.387,1771815548.3102682,907598,15,0,0,1,0.0,23.521825181113627,9.045022452992685
1.42,1771815548.3432682,907631,21,0,0,1,0.0,26.444385894678387,9.21901608740954
1.453,1771815548.3762681,907664,23,0,0,1,0.0,27.234556720351858,9.399171493738965
1.486,1771815548.4092681,907697,29,0,0,1,0.0,29.24795995797912,9.597659378381366
1.519,1771815548.4422681,907730,21,0,0,1,0.0,26.444385894678387,9.766126643544336
1.552,1771815548.4752681,907763,21,0,0,1,0.0,26.444385894678387,9.932909236055677
1.585,1771815548.508268,907796,22,0,0,1,0.0,26.848453616444125,10.102064679859561
1.618,1771815548.541268,907829,25,0,0,1,0.0,27.958800173440753,10.280632034795373
1.651,1771815548.574268,907862,20,0,0,1,0.0,26.020599913279625,10.438031713580216
1.684,1771815548.607268,907895,18,0,0,1,0.0,25.105450102066122,10.584705897465074
1.717,1771815548.640268,907928,18,0,0,1,0.0,25.105450102066122,10.729913339511084
1.75,1771815548.673268,907961,28,0,0,1,0.0,28.943160626844385,10.912045812384417
1.783,1771815548.706268,907994,23,0,0,1,0.0,27.234556720351858,11.075270921464092
1.816,1771815548.739268,908027,18,0,0,1,0.0,25.105450102066122,11.215572713270113
1.849,1771815548.772268,908060,14,0,0,1,0.0,22.92256071356476,11.332642593273059
1.882,1771815548.805268,908093,17,0,0,1,0.0,24.60897842756548,11.465405951615983
1.915,1771815548.838268,908126,23,0,0,1,0.0,27.234556720351858,11.623097459303342
1.949,1771815548.8722682,908160,38,0,0,1,0.0,31.595671932336202,11.82282320403367
1.982,1771815548.9052682,908193,24,0,0,1,0.0,27.60422483423212,11.980637220335653
2.015,1771815548.9382682,908226,18,0,0,1,0.0,25.105450102066122,12.111885349152958
2.048,1771815548.9712682,908259,18,0,0,1,0.0,25.105450102066122,12.24182099668209
2.081,1771815549.0042682,908292,24,0,0,1,0.0,27.60422483423212,12.395445035057591
2.114,1771815549.0372682,908325,21,0,0,1,0.0,26.444385894678387,12.5359344436538
2.147,1771815549.0702682,908358,18,0,0,1,0.0,25.105450102066122,12.661629600237923
2.18,1771815549.1032681,908391,19,0,0,1,0.0,25.575072019056577,12.790764024426108
2.213,1771815549.1362681,908424,16,0,0,1,0.0,24.082399653118497,12.903680380713032
2.246,1771815549.1692681,908457,19,0,0,1,0.0,25.575072019056577,13.030394297096468
2.345,1771815549.268268,908556,20,0,0,1,0.0,26.020599913279625,13.1602963532583
2.378,1771815549.301268,908589,20,0,0,1,0.0,26.020599913279625,13.288899388858514
2.411,1771815549.334268,908622,26,0,0,1,0.0,28.29946695941636,13.439005064564093
2.444,1771815549.367268,908655,23,0,0,1,0.0,27.234556720351858,13.576960581121972
2.477,1771815549.400268,908688,17,0,0,1,0.0,24.60897842756548,13.687280759586407
2.51,1771815549.433268,908721,20,0,0,1,0.0,26.020599913279625,13.81061395112334
2.543,1771815549.466268,908754,23,0,0,1,0.0,27.234556720351858,13.944853378815626
2.576,1771815549.499268,908787,22,0,0,1,0.0,26.848453616444125,14.073889381191911
2.609,1771815549.532268,908820,19,0,0,1,0.0,25.575072019056577,14.188901207570558
2.642,1771815549.565268,908853,25,0,0,1,0.0,27.958800173440753,14.326600197229258
2.675,1771815549.598268,908886,51,0,0,1,0.0,34.15140352195873,14.524848230476552
2.708,1771815549.631268,908919,19,0,0,1,0.0,25.575072019056577,14.635350468362352
2.741,1771815549.664268,908952,16,0,0,1,0.0,24.082399653118497,14.729820960209913
2.774,1771815549.697268,908985,31,0,0,1,0.0,29.827233876685455,14.88079508937467
2.807,1771815549.730268,909018,20,0,0,1,0.0,26.020599913279625,14.99219313761372
2.84,1771815549.7632682,909051,19,0,0,1,0.0,25.575072019056577,15.098021926428148
2.873,1771815549.7962682,909084,18,0,0,1,0.0,25.105450102066122,15.198096208184527
2.906,1771815549.8292682,909117,26,0,0,1,0.0,28.29946695941636,15.329109915696845
2.939,1771815549.8622682,909150,25,0,0,1,0.0,27.958800173440753,15.455406818274284
2.973,1771815549.8962681,909184,29,0,0,1,0.0,29.24795995797912,15.593332349671332
3.006,1771815549.9292681,909217,18,0,0,1,0.0,25.105450102066122,15.68845352719528
3.039,1771815549.962268,909250,20,0,0,1,0.0,26.020599913279625,15.791774991056124
3.072,1771815549.995268,909283,23,0,0,1,0.0,27.234556720351858,15.906202808349082
3.105,1771815550.028268,909316,43,0,0,1,0.0,32.66936911159173,16.07383447138151
3.138,1771815550.061268,909349,24,0,0,1,0.0,27.60422483423212,16.189138375010014
3.171,1771815550.094268,909382,16,0,0,1,0.0,24.082399653118497,16.2680709877911
3.204,1771815550.127268,909415,26,0,0,1,0.0,28.29946695941636,16.38838494750735
3.237,1771815550.160268,909448,20,0,0,1,0.0,26.020599913279625,16.484707097165074
3.27,1771815550.193268,909481,18,0,0,1,0.0,25.105450102066122,16.570914527214086
3.303,1771815550.226268,909514,24,0,0,1,0.0,27.60422483423212,16.681247630284265
3.336,1771815550.259268,909547,24,0,0,1,0.0,27.60422483423212,16.79047740232374
3.369,1771815550.292268,909580,20,0,0,1,0.0,26.020599913279625,16.8827786274333
3.402,1771815550.325268,909613,31,0,0,1,0.0,29.827233876685455,17.01222317992582
3.435,1771815550.358268,909646,23,0,0,1,0.0,27.234556720351858,17.11444651533008
3.468,1771815550.391268,909679,22,0,0,1,0.0,26.848453616444125,17.21178658634122
3.501,1771815550.424268,909712,18,0,0,1,0.0,25.105450102066122,17.290723221498467
3.534,1771815550.457268,909745,20,0,0,1,0.0,26.020599913279625,17.37802198841628
3.567,1771815550.4902682,909778,17,0,0,1,0.0,24.60897842756548,17.45033155280777
3.6,1771815550.5232682,909811,18,0,0,1,0.0,25.105450102066122,17.526882738300355
3.633,1771815550.5562682,909844,17,0,0,1,0.0,24.60897842756548,17.597703695193005
3.666,1771815550.5892682,909877,20,0,0,1,0.0,26.020599913279625,17.68193265737387
3.699,1771815550.6222682,909910,17,0,0,1,0.0,24.60897842756548,17.751203115075786
3.732,1771815550.6552682,909943,17,0,0,1,0.0,24.60897842756548,17.81978086820068
3.765,1771815550.6882682,909976,38,0,0,1,0.0,31.595671932336202,17.957539778842037
3.798,1771815550.7212682,910009,22,0,0,1,0.0,26.848453616444125,18.046448917218058
3.831,1771815550.7542682,910042,20,0,0,1,0.0,26.020599913279625,18.126190427178674
3.864,1771815550.7872682,910075,20,0,0,1,0.0,26.020599913279625,18.205134522039685
3.897,1771815550.8202682,910108,23,0,0,1,0.0,27.234556720351858,18.295428744022807
3.93,1771815550.8532681,910141,26,0,0,1,0.0,28.29946695941636,18.395469126176742
3.963,1771815550.8862681,910174,28,0,0,1,0.0,28.943160626844385,18.50094604118342
3.997,1771815550.920268,910208,24,0,0,1,0.0,27.60422483423212,18.591978829113906
4.03,1771815550.953268,910241,20,0,0,1,0.0,26.020599913279625,18.66626503995556
4.063,1771815550.986268,910274,32,0,0,1,0.0,30.102999566398122,18.780632385219988
4.096,1771815551.019268,910307,24,0,0,1,0.0,27.60422483423212,18.86886830971011
