elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered
0.0,1771553863.4508646,7513818,20,185,3658,1,40000.0,26.020599913279625,0.26020599913279624
0.033,1771553863.4838645,7513851,27,185,3658,1,0.0,28.62727528317975,0.26020599913279624
0.066,1771553863.5168645,7513884,24,185,3658,1,0.0,27.60422483423212,0.26020599913279624
0.099,1771553863.5498645,7513917,17,185,3658,1,0.0,24.60897842756548,0.26020599913279624
0.132,1771553863.5828645,7513950,26,185,3658,1,0.0,28.29946695941636,0.26020599913279624
0.166,1771553863.6168644,7513984,18,185,3658,1,0.0,25.105450102066122,0.26020599913279624
0.199,1771553863.6498644,7514017,17,185,3658,1,0.0,24.60897842756548,0.26020599913279624
0.265,1771553863.7158644,7514083,18,185,3658,1,0.0,25.105450102066122,0.26020599913279624
0.298,1771553863.7488644,7514116,18,185,3658,1,0.0,25.105450102066122,0.26020599913279624
0.331,1771553863.7818644,7514149,20,185,3658,1,0.0,26.020599913279625,0.26020599913279624
0.364,1771553863.8148644,7514182,18,185,3658,1,0.0,25.105450102066122,2.7208209681527404
0.397,1771553863.8478644,7514215,18,185,3658,1,0.0,25.105450102066122,2.944667259491874
0.43,1771553863.8808644,7514248,23,185,3658,1,0.0,27.234556720351858,3.1875661541004736
0.463,1771553863.9138644,7514281,19,185,3658,1,0.0,25.575072019056577,3.4114412127500344
0.496,1771553863.9468644,7514314,20,185,3658,1,0.0,26.020599913279625,3.63753279975533
0.529,1771553863.9798644,7514347,19,185,3658,1,0.0,25.575072019056577,3.856908191948343
0.562,1771553864.0128646,7514380,20,185,3658,1,0.0,26.020599913279625,4.078545109161656
0.595,1771553864.0458646,7514413,21,185,3658,1,0.0,26.444385894678387,4.302203517016823
0.628,1771553864.0788646,7514446,18,185,3658,1,0.0,25.105450102066122,4.510235982867315
0.661,1771553864.1118646,7514479,17,185,3658,1,0.0,24.60897842756548,4.7112234073142965
0.694,1771553864.1448646,7514512,16,185,3658,1,0.0,24.082399653118497,4.9049351697723385
0.727,1771553864.1778646,7514545,19,185,3658,1,0.0,25.575072019056577,5.111636538265181
0.76,1771553864.2108645,7514578,18,185,3658,1,0.0,25.105450102066122,5.31157467390319
0.793,1771553864.2438645,7514611,19,185,3658,1,0.0,25.575072019056577,5.514209647354725
0.826,1771553864.2768645,7514644,18,185,3658,1,0.0,25.105450102066122,5.7101220519018385
0.859,1771553864.3098645,7514677,21,185,3658,1,0.0,26.444385894678387,5.917464690329604
0.892,1771553864.3428645,7514710,20,185,3658,1,0.0,26.020599913279625,6.118496042559104
0.925,1771553864.3758645,7514743,19,185,3658,1,0.0,25.575072019056577,6.3130618023240785
0.958,1771553864.4088645,7514776,22,185,3658,1,0.0,26.848453616444125,6.5184157204652795
0.991,1771553864.4418645,7514809,21,185,3658,1,0.0,26.444385894678387,6.71767542220741
1.024,1771553864.4748645,7514842,20,185,3658,1,0.0,26.020599913279625,6.910704667118132
1.057,1771553864.5078645,7514875,19,185,3658,1,0.0,25.575072019056577,7.097348340637517
1.123,1771553864.5738645,7514941,21,185,3658,1,0.0,26.444385894678387,7.290818716177926
1.156,1771553864.6068645,7514974,23,185,3658,1,0.0,27.234556720351858,7.490256096219665
1.19,1771553864.6408644,7515008,19,185,3658,1,0.0,25.575072019056577,7.671104255448034
1.223,1771553864.6738644,7515041,18,185,3658,1,0.0,25.105450102066122,7.845447713914215
1.256,1771553864.7068644,7515074,21,185,3658,1,0.0,26.444385894678387,8.031437095721856
1.289,1771553864.7398646,7515107,16,185,3658,1,0.0,24.082399653118497,8.191946721295823
1.322,1771553864.7728646,7515140,20,185,3658,1,0.0,26.020599913279625,8.37023325321566
1.355,1771553864.8058646,7515173,25,185,3658,1,0.0,27.958800173440753,8.56611892241791
1.388,1771553864.8388646,7515206,19,185,3658,1,0.0,25.575072019056577,8.736208453384297
1.421,1771553864.8718646,7515239,20,185,3658,1,0.0,26.020599913279625,8.90905236798325
1.454,1771553864.9048645,7515272,17,185,3658,1,0.0,24.60897842756548,9.066051628579073
1.487,1771553864.9378645,7515305,19,185,3658,1,0.0,25.575072019056577,9.231141832483848
1.52,1771553864.9708645,7515338,21,185,3658,1,0.0,26.444385894678387,9.403274273105794
1.553,1771553865.0038645,7515371,21,185,3658,1,0.0,26.444385894678387,9.57368538932152
1.586,1771553865.0368645,7515404,21,185,3658,1,0.0,26.444385894678387,9.74239239437509
1.619,1771553865.0698645,7515437,18,185,3658,1,0.0,25.105450102066122,9.896022971452
1.652,1771553865.1028645,7515470,20,185,3658,1,0.0,26.020599913279625,10.057268740870278
1.685,1771553865.1358645,7515503,17,185,3658,1,0.0,24.60897842756548,10.202785837737231
1.718,1771553865.1688645,7515536,15,185,3658,1,0.0,23.521825181113627,10.335976231170996
1.751,1771553865.2018645,7515569,24,185,3658,1,0.0,27.60422483423212,10.508658717201607
1.784,1771553865.2348645,7515602,19,185,3658,1,0.0,25.575072019056577,10.659322850220157
1.817,1771553865.2678645,7515635,21,185,3658,1,0.0,26.444385894678387,10.817173480664739
1.85,1771553865.3008645,7515668,19,185,3658,1,0.0,25.575072019056577,10.964752466048656
1.883,1771553865.3338645,7515701,20,185,3658,1,0.0,26.020599913279625,11.115310940520967
1.916,1771553865.3668644,7515734,21,185,3658,1,0.0,26.444385894678387,11.26860169006254
1.949,1771553865.3998644,7515767,19,185,3658,1,0.0,25.575072019056577,11.411666393352482
1.982,1771553865.4328644,7515800,14,185,3658,1,0.0,22.92256071356476,11.526775336554605
2.015,1771553865.4658644,7515833,20,185,3658,1,0.0,26.020599913279625,11.671713582321857
2.048,1771553865.4988644,7515866,19,185,3658,1,0.0,25.575072019056577,11.810747166689204
2.081,1771553865.5318644,7515899,17,185,3658,1,0.0,24.60897842756548,11.938729479297967
2.114,1771553865.5648644,7515932,20,185,3658,1,0.0,26.020599913279625,12.079548183637785
2.147,1771553865.5978644,7515965,23,185,3658,1,0.0,27.234556720351858,12.231098269004926
2.18,1771553865.6308644,7515998,19,185,3658,1,0.0,25.575072019056577,12.364538006505443
2.214,1771553865.6648645,7516032,16,185,3658,1,0.0,24.082399653118497,12.481716622971573
2.247,1771553865.6978645,7516065,16,185,3658,1,0.0,24.082399653118497,12.597723453273042
2.28,1771553865.7308645,7516098,19,185,3658,1,0.0,25.575072019056577,12.727496938930878
2.313,1771553865.7638645,7516131,19,185,3658,1,0.0,25.575072019056577,12.855972689732136
2.346,1771553865.7968645,7516164,19,185,3658,1,0.0,25.575072019056577,12.98316368302538
2.379,1771553865.8298645,7516197,20,185,3658,1,0.0,26.020599913279625,13.113538045327923
2.412,1771553865.8628645,7516230,20,185,3658,1,0.0,26.020599913279625,13.24260866400744
2.445,1771553865.8958645,7516263,17,185,3658,1,0.0,24.60897842756548,13.35627236164302
2.478,1771553865.9288645,7516296,19,185,3658,1,0.0,25.575072019056577,13.478460358217156
2.511,1771553865.9618645,7516329,21,185,3658,1,0.0,26.444385894678387,13.608119613581767
2.544,1771553865.9948645,7516362,19,185,3658,1,0.0,25.575072019056577,13.727789137636515
2.577,1771553866.0278645,7516395,19,185,3658,1,0.0,25.575072019056577,13.846261966450715
2.61,1771553866.0608644,7516428,16,185,3658,1,0.0,24.082399653118497,13.948623343317394
2.643,1771553866.0938644,7516461,19,185,3658,1,0.0,25.575072019056577,14.064887830074785
2.676,1771553866.1268644,7516494,18,185,3658,1,0.0,25.105450102066122,14.175293452794698
2.709,1771553866.1598644,7516527,21,185,3658,1,0.0,26.444385894678387,14.297984377213535
2.742,1771553866.1928644,7516560,20,185,3658,1,0.0,26.020599913279625,14.415210532574196
2.775,1771553866.2258644,7516593,22,185,3658,1,0.0,26.848453616444125,14.539542963412895
2.808,1771553866.2588644,7516626,20,185,3658,1,0.0,26.020599913279625,14.654353532911562
2.841,1771553866.2918644,7516659,21,185,3658,1,0.0,26.444385894678387,14.77225385652923
2.874,1771553866.3248644,7516692,19,185,3658,1,0.0,25.575072019056577,14.880282038154505
2.907,1771553866.3578644,7516725,21,185,3658,1,0.0,26.444385894678387,14.995923076719743
2.94,1771553866.3908644,7516758,20,185,3658,1,0.0,26.020599913279625,15.106169845085342
2.973,1771553866.4238644,7516791,18,185,3658,1,0.0,25.105450102066122,15.20616264765515
3.006,1771553866.4568644,7516824,17,185,3658,1,0.0,24.60897842756548,15.300190805454253
3.039,1771553866.4898646,7516857,19,185,3658,1,0.0,25.575072019056577,15.402939617590276
3.072,1771553866.5228646,7516890,17,185,3658,1,0.0,24.60897842756548,15.495000005690029
3.105,1771553866.5558646,7516923,19,185,3658,1,0.0,25.575072019056577,15.595800725823695
3.138,1771553866.5888646,7516956,15,185,3658,1,0.0,23.521825181113627,15.675060970376595
3.171,1771553866.6218646,7516989,21,185,3658,1,0.0,26.444385894678387,15.782754219619614
3.204,1771553866.6548645,7517022,17,185,3658,1,0.0,24.60897842756548,15.871016461699073
3.238,1771553866.6888645,7517056,19,185,3658,1,0.0,25.575072019056577,15.968057017272647
3.271,1771553866.7218645,7517089,17,185,3658,1,0.0,24.60897842756548,16.054466231375574
3.304,1771553866.7548645,7517122,15,185,3658,1,0.0,23.521825181113627,16.129139820872954
3.337,1771553866.7878644,7517155,19,185,3658,1,0.0,25.575072019056577,16.223599142854788
3.37,1771553866.8208644,7517188,19,185,3658,1,0.0,25.575072019056577,16.317113871616804
3.403,1771553866.8538644,7517221,19,185,3658,1,0.0,25.575072019056577,16.4096934530912
3.436,1771553866.8868644,7517254,18,185,3658,1,0.0,25.105450102066122,16.49665101958095
3.469,1771553866.9198644,7517287,17,185,3658,1,0.0,24.60897842756548,16.57777429366079
3.502,1771553866.9528644,7517320,26,185,3658,1,0.0,28.29946695941636,16.694991220318347
3.535,1771553866.9858644,7517353,22,185,3658,1,0.0,26.848453616444125,16.796525844279603
3.568,1771553867.0188644,7517386,20,185,3658,1,0.0,26.020599913279625,16.888766584969606
3.601,1771553867.0518644,7517419,19,185,3658,1,0.0,25.575072019056577,16.975629639310476
3.634,1771553867.0848644,7517452,20,185,3658,1,0.0,26.020599913279625,17.06607934205017
3.667,1771553867.1178644,7517485,20,185,3658,1,0.0,26.020599913279625,17.155624547762464
3.7,1771553867.1508644,7517518,19,185,3658,1,0.0,25.575072019056577,17.239819022475405
3.733,1771553867.1838646,7517551,21,185,3658,1,0.0,26.444385894678387,17.331864691197435
3.799,1771553867.2498646,7517617,21,185,3658,1,0.0,26.444385894678387,17.422989903232246
3.832,1771553867.2828646,7517650,19,185,3658,1,0.0,25.575072019056577,17.50451072439049
3.865,1771553867.3158646,7517683,18,185,3658,1,0.0,25.105450102066122,17.580520118167247
3.898,1771553867.3488646,7517716,17,185,3658,1,0.0,24.60897842756548,17.65080470126123
3.931,1771553867.3818645,7517749,19,185,3658,1,0.0,25.575072019056577,17.730047374439184
3.964,1771553867.4148645,7517782,21,185,3658,1,0.0,26.444385894678387,17.817190759641576
3.997,1771553867.4478645,7517815,21,185,3658,1,0.0,26.444385894678387,17.903462710991946
4.03,1771553867.4808645,7517848,26,185,3658,1,0.0,28.29946695941636,18.007422753476188
4.063,1771553867.5138645,7517881,22,185,3658,1,0.0,26.848453616444125,18.095833062105864
4.096,1771553867.5468645,7517914,19,185,3658,1,0.0,25.575072019056577,18.17062545167537
4.129,1771553867.5798645,7517947,17,185,3658,1,0.0,24.60897842756548,18.23500898143427
4.162,1771553867.6128645,7517980,21,185,3658,1,0.0,26.444385894678387,18.31710275056671
4.195,1771553867.6458645,7518013,19,185,3658,1,0.0,25.575072019056577,18.38968244325161
4.228,1771553867.6788645,7518046,21,185,3658,1,0.0,26.444385894678387,18.470229477765876
