elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered,rain_state,baseline_amp
12.451147317886353,1771895304.6738207,9649,4,0,0,1,0.0,12.041199826559248,9.619514068192187,NO_RAIN,2.801158094535234
12.453102111816406,1771895304.6757755,9682,5,0,0,1,0.0,13.979400086720377,9.663112928377467,NO_RAIN,2.8081465135898815
12.521637201309204,1771895304.7443106,9715,5,0,0,1,0.0,13.979400086720377,9.706275799960896,NO_RAIN,2.8200650484539826
12.58644986152649,1771895304.8091233,9748,4,0,0,1,0.0,12.041199826559248,9.729625040226878,NO_RAIN,2.8268643979694428
12.644285678863525,1771895304.866959,9781,3,0,0,1,0.0,9.542425094393248,9.72775304076854,NO_RAIN,2.8335957539897483
12.72218370437622,1771895304.9448571,9814,5,0,0,1,0.0,13.979400086720377,9.770269511228058,NO_RAIN,2.8402597964498506
12.79072618484497,1771895305.0133996,9847,4,0,0,1,0.0,12.041199826559248,9.79297881438137,NO_RAIN,2.8468571984853517
12.852843999862671,1771895305.0755174,9880,4,0,0,1,0.0,12.041199826559248,9.815461024503147,NO_RAIN,2.8583886265004983
12.85821795463562,1771895305.0808914,9913,4,0,0,1,0.0,12.041199826559248,9.837718412523706,NO_RAIN,2.8648047402354933
12.927872657775879,1771895305.150546,9946,4,0,0,1,0.0,12.041199826559248,9.859753226664061,NO_RAIN,2.866156692833138
12.934712648391724,1771895305.157386,9979,5,0,0,1,0.0,13.979400086720377,9.900949695264623,NO_RAIN,2.8674951259048065
12.936241626739502,1771895305.158915,10012,4,0,0,1,0.0,12.041199826559248,9.922352196577569,NO_RAIN,2.8738201746457586
12.939979791641235,1771895305.1626532,10045,3,0,0,1,0.0,9.542425094393248,9.918552925555725,NO_RAIN,2.8900819728993006
12.94407606124878,1771895305.1667495,10078,3,0,0,1,0.0,9.542425094393248,9.9147916472441,NO_RAIN,2.9011811531703073
12.950246572494507,1771895305.17292,10112,4,0,0,1,0.0,12.041199826559248,9.93605572903725,NO_RAIN,2.907169341638604
12.952788829803467,1771895305.1754622,10145,4,0,0,1,0.0,12.041199826559248,9.957107170012469,NO_RAIN,2.923097648222218
12.956329345703125,1771895305.1790028,10178,3,0,0,1,0.0,9.542425094393248,9.952960349256276,NO_RAIN,2.9388666717399956
12.960464000701904,1771895305.1831374,10211,4,0,0,1,0.0,12.041199826559248,9.973842744029305,NO_RAIN,2.9494780050225957
13.022364616394043,1771895305.245038,10244,4,0,0,1,0.0,12.041199826559248,9.994516314854604,NO_RAIN,2.95498322497237
13.024988889694214,1771895305.2476623,10277,4,0,0,1,0.0,12.041199826559248,10.01498314997165,NO_RAIN,2.9554333927226457
13.077829599380493,1771895305.300503,10310,4,0,0,1,0.0,12.041199826559248,10.035245316737525,NO_RAIN,2.9558790587954196
13.135718822479248,1771895305.3583922,10343,5,0,0,1,0.0,13.979400086720377,10.074686864437354,NO_RAIN,2.956979501602997
13.189977645874023,1771895305.412651,10376,6,0,0,1,0.0,15.563025007672874,10.12957024586971,NO_RAIN,2.9621989977426577
13.240729808807373,1771895305.4634032,10409,4,0,0,1,0.0,12.041199826559248,10.148686541676604,NO_RAIN,2.9667070655253904
13.249060869216919,1771895305.4717343,10442,4,0,0,1,0.0,12.041199826559248,10.16761167452543,NO_RAIN,2.9670399948701363
13.25322413444519,1771895305.4758976,10475,4,0,0,1,0.0,12.041199826559248,10.186347556045767,NO_RAIN,2.967369594921435
13.256574869155884,1771895305.4792483,10508,3,0,0,1,0.0,9.542425094393248,10.17990833142924,NO_RAIN,2.9679066078165297
13.262597799301147,1771895305.4852712,10541,4,0,0,1,0.0,12.041199826559248,10.19852124638054,NO_RAIN,2.9784382505826734
13.264952421188354,1771895305.4876258,10574,3,0,0,1,0.0,9.542425094393248,10.191960284860667,NO_RAIN,2.9936538680768465
13.270090579986572,1771895305.492764,10607,2,0,0,1,0.0,6.020599913279624,10.150246681144855,NO_RAIN,2.998717329396078
13.274651288986206,1771895305.4973247,10640,4,0,0,1,0.0,12.041199826559248,10.169156212598999,NO_RAIN,3.003643227556706
13.279435873031616,1771895305.5021093,10673,3,0,0,1,0.0,9.542425094393248,10.16288890141694,NO_RAIN,3.0086059259956848
13.282984733581543,1771895305.5056581,10706,3,0,0,1,0.0,9.542425094393248,10.156684263346703,NO_RAIN,3.008692854541096
13.288626909255981,1771895305.5113003,10739,5,0,0,1,0.0,13.979400086720377,10.19491142158044,NO_RAIN,3.013422948600455
13.293405294418335,1771895305.5160787,10772,5,0,0,1,0.0,13.979400086720377,10.232756308231838,NO_RAIN,3.018200821387686
13.297443389892578,1771895305.5201168,10805,4,0,0,1,0.0,12.041199826559248,10.250840743415111,NO_RAIN,3.01838466806837
13.300486087799072,1771895305.5231595,10838,4,0,0,1,0.0,12.041199826559248,10.268744334246552,NO_RAIN,3.0223727286333095
13.304303884506226,1771895305.5269773,10871,4,0,0,1,0.0,12.041199826559248,10.286468889169678,NO_RAIN,3.026401072638299
13.308302164077759,1771895305.5309756,10904,4,0,0,1,0.0,12.041199826559248,10.304016198543572,NO_RAIN,3.026667750139696
13.312927007675171,1771895305.5356004,10937,3,0,0,1,0.0,9.542425094393248,10.296400287502067,NO_RAIN,3.031403739413313
13.316916942596436,1771895305.5395904,10970,3,0,0,1,0.0,9.542425094393248,10.288860535570977,NO_RAIN,3.036589606882678
13.322917699813843,1771895305.545591,11003,5,0,0,1,0.0,13.979400086720377,10.32576593108247,NO_RAIN,3.0373612387916498
13.329070091247559,1771895305.5517435,11036,3,0,0,1,0.0,9.542425094393248,10.317932522715576,NO_RAIN,3.0377386250420706
13.334074974060059,1771895305.5567484,11069,3,0,0,1,0.0,9.542425094393248,10.310177448432352,NO_RAIN,3.0415587362201713
13.339480638504028,1771895305.562154,11102,3,0,0,1,0.0,9.542425094393248,10.30249992489196,NO_RAIN,3.0454174343798686
13.343498468399048,1771895305.566172,11136,3,0,0,1,0.0,9.542425094393248,10.294899176586972,NO_RAIN,3.0499178017795074
13.41214394569397,1771895305.6348174,11169,3,0,0,1,0.0,9.542425094393248,10.287374435765035,NO_RAIN,3.054463627435709
13.486185789108276,1771895305.7088592,11202,4,0,0,1,0.0,12.041199826559248,10.304912689672976,NO_RAIN,3.0591926777313807
13.547873258590698,1771895305.7705467,11235,3,0,0,1,0.0,9.542425094393248,10.297287813720178,NO_RAIN,3.0676033362173656
13.609554052352905,1771895305.8322275,11268,4,0,0,1,0.0,12.041199826559248,10.314726933848569,NO_RAIN,3.071920038204868
13.663395643234253,1771895305.886069,11301,2,0,0,1,0.0,6.020599913279624,10.271785663642879,NO_RAIN,3.072646503237241
13.67169737815857,1771895305.8943708,11334,4,0,0,1,0.0,12.041199826559248,10.289479805272041,NO_RAIN,3.076927302855192
13.675262928009033,1771895305.8979363,11367,4,0,0,1,0.0,12.041199826559248,10.306997005484913,NO_RAIN,3.090438829444591
13.677787065505981,1771895305.9004605,11400,3,0,0,1,0.0,9.542425094393248,10.299351286373996,NO_RAIN,3.1095344411501453
13.67954158782959,1771895305.902215,11433,4,0,0,1,0.0,12.041199826559248,10.316769771775848,NO_RAIN,3.128439096738644
13.68414831161499,1771895305.9068217,11466,4,0,0,1,0.0,12.041199826559248,10.334014072323681,NO_RAIN,3.142154705771257
13.691757678985596,1771895305.914431,11499,4,0,0,1,0.0,12.041199826559248,10.351085929866036,NO_RAIN,3.1499581545571305
13.695785999298096,1771895305.9184594,11532,4,0,0,1,0.0,12.041199826559248,10.367987068832967,NO_RAIN,3.154225827126409
13.700464963912964,1771895305.9231384,11565,5,0,0,1,0.0,13.979400086720377,10.40410119901184,NO_RAIN,3.158458573011559
13.706055402755737,1771895305.9287288,11598,3,0,0,1,0.0,9.542425094393248,10.395484437965655,NO_RAIN,3.1661067331665933
13.708076238632202,1771895305.9307497,11631,3,0,0,1,0.0,9.542425094393248,10.38695384452993,NO_RAIN,3.1794456658349275
13.773911237716675,1771895305.9965847,11664,4,0,0,1,0.0,12.041199826559248,10.403496304350224,NO_RAIN,3.197651209176578
13.77798056602478,1771895306.000654,11697,3,0,0,1,0.0,9.542425094393248,10.394885592250652,NO_RAIN,3.2096014913053446
13.77798056602478,1771895306.000654,11730,4,0,0,1,0.0,12.041199826559248,10.411348734593737,NO_RAIN,3.213567950113964
13.78670334815979,1771895306.0093768,11763,4,0,0,1,0.0,12.041199826559248,10.427647245513391,NO_RAIN,3.222505476392291
13.79084849357605,1771895306.013522,11796,2,0,0,1,0.0,6.020599913279624,10.383576772191054,NO_RAIN,3.234217947906695
13.79533576965332,1771895306.0180092,11829,3,0,0,1,0.0,9.542425094393248,10.375165255413075,NO_RAIN,3.241875768427628
13.800751447677612,1771895306.0234249,11862,3,0,0,1,0.0,9.542425094393248,10.366837853802876,NO_RAIN,3.2494570107433516
13.803781270980835,1771895306.0264547,11895,3,0,0,1,0.0,9.542425094393248,10.35859372620878,NO_RAIN,3.2569624406359186
13.8099946975708,1771895306.032668,11928,4,0,0,1,0.0,12.041199826559248,10.375419787212284,NO_RAIN,3.2693928162295594
13.81200647354126,1771895306.03468,11961,4,0,0,1,0.0,12.041199826559248,10.392077587605753,NO_RAIN,3.2788600690753973
13.816183090209961,1771895306.0388565,11994,2,0,0,1,0.0,6.020599913279624,10.348362810862492,NO_RAIN,3.2810430801947246
13.820375204086304,1771895306.0430486,12027,3,0,0,1,0.0,9.542425094393248,10.340303433697798,NO_RAIN,3.283881899186591
13.826828956604004,1771895306.0495024,12060,2,0,0,1,0.0,6.020599913279624,10.297106398493616,NO_RAIN,3.2860714683846433
13.828397274017334,1771895306.0510707,12093,4,0,0,1,0.0,12.041199826559248,10.314547332774271,NO_RAIN,3.288930492146739
13.832746505737305,1771895306.05542,12126,3,0,0,1,0.0,9.542425094393248,10.30682611039046,NO_RAIN,3.2924963196698607
13.84109616279602,1771895306.0637696,12160,4,0,0,1,0.0,12.041199826559248,10.324169847552147,NO_RAIN,3.296041187225272
13.84109616279602,1771895306.0637696,12193,4,0,0,1,0.0,12.041199826559248,10.341340147342217,NO_RAIN,3.3016256429084305
13.845198154449463,1771895306.0678716,12226,3,0,0,1,0.0,9.542425094393248,10.333350996812726,NO_RAIN,3.308609386479346
13.852163791656494,1771895306.0748372,12259,4,0,0,1,0.0,12.041199826559248,10.35042948511019,NO_RAIN,3.315523292614553
