elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered
0.0037262439727783203,1770698120.2358346,20608,33,0,0,1,0.0,30.370278797557752,30.370278797557752
0.32227492332458496,1770698120.5543833,20658,24,0,0,1,0.0,27.60422483423212,27.60422483423212
0.4600405693054199,1770698120.692149,20708,44,0,0,1,0.0,32.86905352972375,32.86905352972375
0.4675557613372803,1770698120.699664,20758,48,0,0,1,0.0,33.624824747511745,33.624824747511745
0.47522902488708496,1770698120.7073374,20808,53,0,0,1,0.0,34.48551739201578,34.48551739201578
0.612938404083252,1770698120.8450468,20858,49,0,0,1,0.0,33.80392160057027,33.80392160057027
0.7280631065368652,1770698120.9601715,20908,66,0,0,1,0.0,36.39087871083738,36.39087871083738
0.7374179363250732,1770698120.9695263,20958,64,0,0,1,0.0,36.12359947967774,36.12359947967774
0.8451063632965088,1770698121.0772147,21008,51,0,0,1,0.0,34.15140352195873,34.15140352195873
0.9448215961456299,1770698121.17693,21058,50,0,0,1,0.0,33.979400086720375,33.979400086720375
1.0498907566070557,1770698121.281999,21108,55,0,0,1,0.0,34.807253789884875,34.807253789884875
1.1539814472198486,1770698121.3860898,21258,65,0,0,1,0.0,36.25826713285711,36.25826713285711
1.256744623184204,1770698121.488853,21308,53,0,0,1,0.0,34.48551739201578,34.48551739201578
1.367610216140747,1770698121.5997186,21358,62,0,0,1,0.0,35.84783378996508,35.84783378996508
1.4703240394592285,1770698121.7024324,21408,53,0,0,1,0.0,34.48551739201578,34.48551739201578
1.5755558013916016,1770698121.8076642,21458,50,0,0,1,0.0,33.979400086720375,33.979400086720375
1.6825721263885498,1770698121.9146805,21508,59,0,0,1,0.0,35.417040232842886,35.417040232842886
1.793269395828247,1770698122.0253778,21558,67,0,0,1,0.0,36.52149605401653,36.52149605401653
1.9086201190948486,1770698122.1407285,21608,51,0,0,1,0.0,34.15140352195873,34.15140352195873
2.0428431034088135,1770698122.2749515,21658,67,0,0,1,0.0,36.52149605401653,36.52149605401653
2.166475772857666,1770698122.3985841,21808,34,0,0,1,0.0,30.629578340845104,30.629578340845104
2.2753021717071533,1770698122.5074105,21858,41,0,0,1,0.0,32.25567713439471,32.25567713439471
2.3836419582366943,1770698122.6157503,21908,40,0,0,1,0.0,32.04119982655924,32.04119982655924
2.4838902950286865,1770698122.7159986,21958,34,0,0,1,0.0,30.629578340845104,30.629578340845104
2.5819358825683594,1770698122.8140442,22008,44,0,0,1,0.0,32.86905352972375,32.86905352972375
2.6788759231567383,1770698122.9109843,22059,51,0,0,1,0.0,34.15140352195873,34.15140352195873
2.781322956085205,1770698123.0134313,22109,49,0,0,1,0.0,33.80392160057027,33.80392160057027
2.8838164806365967,1770698123.1159248,22159,49,0,0,1,0.0,33.80392160057027,33.80392160057027
2.98378849029541,1770698123.2158968,22209,57,0,0,1,0.0,35.11749711344983,35.11749711344983
3.0849435329437256,1770698123.317052,22259,32,0,0,1,0.0,30.102999566398122,30.102999566398122
3.1891062259674072,1770698123.4212146,22309,51,0,0,1,0.0,34.15140352195873,34.15140352195873
3.290494203567505,1770698123.5226026,22359,34,0,0,1,0.0,30.629578340845104,30.629578340845104
3.3981235027313232,1770698123.6302319,22409,36,0,0,1,0.0,31.126050015345747,31.126050015345747
3.5123422145843506,1770698123.7444506,22459,44,0,0,1,0.0,32.86905352972375,32.86905352972375
3.6139659881591797,1770698123.8460743,22509,26,0,0,1,0.0,28.29946695941636,28.29946695941636
3.7134010791778564,1770698123.9455094,22559,36,0,0,1,0.0,31.126050015345747,31.126050015345747
3.81693696975708,1770698124.0490453,22609,31,0,0,1,0.0,29.827233876685455,29.827233876685455
3.9158573150634766,1770698124.1479657,22659,47,0,0,1,0.0,33.44195715871435,33.44195715871435
