elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered,tip_interval_s,tip_valid,bucket_intensity_mm_hr,saturation_flag,interval_rms,calib_pair_used,pair_quality_reason,intensity_mic_mm_hr,intensity_fused_mm_hr,intensity_mode
1.547,1773032143.4476957,15571195,13,4,3161773,1,0.0,22.278867046136735,6.3412597664766555,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.598,1773032143.4986959,15571246,12,4,3161773,1,0.0,21.5836249209525,6.493683418021414,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.647,1773032143.5476959,15571295,13,4,3161773,1,0.0,22.278867046136735,6.651535254302567,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.697,1773032143.5976958,15571345,16,4,3161773,1,0.0,24.082399653118497,6.825843898290727,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.747,1773032143.6476958,15571395,13,4,3161773,1,0.0,22.278867046136735,6.980374129769188,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.797,1773032143.6976957,15571445,13,4,3161773,1,0.0,22.278867046136735,7.1333590589328635,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.846,1773032143.7466958,15571494,16,4,3161773,1,0.0,24.082399653118497,7.30284946487472,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.897,1773032143.7976959,15571545,17,4,3161773,1,0.0,24.60897842756548,7.475910754501627,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.947,1773032143.8476958,15571595,19,4,3161773,1,0.0,25.575072019056577,7.656902367147176,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.997,1773032143.8976958,15571645,17,4,3161773,1,0.0,24.60897842756548,7.826423127751359,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.046,1773032143.9466958,15571694,20,4,3161773,1,0.0,26.020599913279625,8.008364895606642,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.096,1773032143.9966958,15571744,13,4,3161773,1,0.0,22.278867046136735,8.151069917111942,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.146,1773032144.0466957,15571794,13,4,3161773,1,0.0,22.278867046136735,8.29234788840219,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.197,1773032144.0976958,15571845,13,4,3161773,1,0.0,22.278867046136735,8.432213079979537,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.246,1773032144.1466959,15571894,13,4,3161773,1,0.0,22.278867046136735,8.570679619641108,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.296,1773032144.1966958,15571944,14,4,3161773,1,0.0,22.92256071356476,8.714198430580344,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.346,1773032144.2466958,15571994,19,4,3161773,1,0.0,25.575072019056577,8.882807166465106,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.396,1773032144.2966957,15572044,25,4,3161773,1,0.0,27.958800173440753,9.073567096534862,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.445,1773032144.3456957,15572093,24,4,3161773,1,0.0,27.60422483423212,9.258873673911834,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.496,1773032144.3966959,15572144,16,4,3161773,1,0.0,24.082399653118497,9.407108933703901,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.546,1773032144.4466958,15572194,12,4,3161773,1,0.0,21.5836249209525,9.528874093576388,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.596,1773032144.4966958,15572244,15,4,3161773,1,0.0,23.521825181113627,9.66880360445176,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.645,1773032144.5456958,15572293,13,4,3161773,1,0.0,22.278867046136735,9.794904238868611,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.695,1773032144.5956957,15572343,15,4,3161773,1,0.0,23.521825181113627,9.932173448291062,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.745,1773032144.6456957,15572393,14,4,3161773,1,0.0,22.92256071356476,10.0620773209438,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.796,1773032144.6966958,15572444,13,4,3161773,1,0.0,22.278867046136735,10.184245218195729,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.845,1773032144.7456958,15572493,13,4,3161773,1,0.0,22.278867046136735,10.30519143647514,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.895,1773032144.7956958,15572543,14,4,3161773,1,0.0,22.92256071356476,10.431365129246036,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.945,1773032144.8456957,15572593,16,4,3161773,1,0.0,24.082399653118497,10.56787547448476,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.995,1773032144.8956957,15572643,14,4,3161773,1,0.0,22.92256071356476,10.69142232687556,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.044,1773032144.9446957,15572692,12,4,3161773,1,0.0,21.5836249209525,10.80034435281633,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.095,1773032144.9956958,15572743,15,4,3161773,1,0.0,23.521825181113627,10.927559161099303,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.145,1773032145.0456958,15572793,13,4,3161773,1,0.0,22.278867046136735,11.041072239949678,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.195,1773032145.0956957,15572843,12,4,3161773,1,0.0,21.5836249209525,11.146497766759706,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.244,1773032145.1446958,15572892,14,4,3161773,1,0.0,22.92256071356476,11.264258396227758,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.294,1773032145.1946957,15572942,14,4,3161773,1,0.0,22.92256071356476,11.38084141940113,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.345,1773032145.2456958,15572993,17,4,3161773,1,0.0,24.60897842756548,11.513122789482773,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.395,1773032145.2956958,15573043,21,4,3161773,1,0.0,26.444385894678387,11.66243542053473,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.444,1773032145.3446958,15573092,15,4,3161773,1,0.0,23.521825181113627,11.781029318140519,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.494,1773032145.3946958,15573142,17,4,3161773,1,0.0,24.60897842756548,11.90930880923477,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.544,1773032145.4446957,15573192,16,4,3161773,1,0.0,24.082399653118497,12.031039717673607,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.594,1773032145.494696,15573242,13,4,3161773,1,0.0,22.278867046136735,12.13351799095824,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.644,1773032145.5446959,15573292,14,4,3161773,1,0.0,22.92256071356476,12.241408418184305,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.694,1773032145.5946958,15573342,12,4,3161773,1,0.0,21.5836249209525,12.334830583211987,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.744,1773032145.6446958,15573392,15,4,3161773,1,0.0,23.521825181113627,12.446700529191004,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.794,1773032145.6946957,15573442,15,4,3161773,1,0.0,23.521825181113627,12.55745177571023,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.843,1773032145.7436957,15573491,13,4,3161773,1,0.0,22.278867046136735,12.654665928414495,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.893,1773032145.7936957,15573541,12,4,3161773,1,0.0,21.5836249209525,12.743955518339876,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.944,1773032145.8446958,15573592,16,4,3161773,1,0.0,24.082399653118497,12.857339959687662,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.994,1773032145.8946958,15573642,14,4,3161773,1,0.0,22.92256071356476,12.957992167226434,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.043,1773032145.9436958,15573691,13,4,3161773,1,0.0,22.278867046136735,13.051200916015537,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.093,1773032145.9936957,15573741,13,4,3161773,1,0.0,22.278867046136735,13.14347757731675,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.143,1773032146.0436957,15573791,12,4,3161773,1,0.0,21.5836249209525,13.227879050753108,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.193,1773032146.0936959,15573841,16,4,3161773,1,0.0,24.082399653118497,13.336424256776763,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.243,1773032146.1436958,15573891,12,4,3161773,1,0.0,21.5836249209525,13.418896263418521,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.293,1773032146.1936958,15573941,13,4,3161773,1,0.0,22.278867046136735,13.507495971245703,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.343,1773032146.2436957,15573991,13,4,3161773,1,0.0,22.278867046136735,13.595209681994614,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.393,1773032146.2936957,15574041,12,4,3161773,1,0.0,21.5836249209525,13.675093834384194,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.442,1773032146.3426957,15574090,16,4,3161773,1,0.0,24.082399653118497,13.779166892571537,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.492,1773032146.392696,15574140,13,4,3161773,1,0.0,22.278867046136735,13.86416389410719,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.543,1773032146.4436958,15574191,17,4,3161773,1,0.0,24.60897842756548,13.971612039441773,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.593,1773032146.4936957,15574241,10,4,3161773,1,0.0,20.0,14.031895919047354,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.642,1773032146.5426958,15574290,14,4,3161773,1,0.0,22.92256071356476,14.120802566992529,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.692,1773032146.5926957,15574340,18,4,3161773,1,0.0,25.105450102066122,14.230649042343265,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.742,1773032146.642696,15574390,14,4,3161773,1,0.0,22.92256071356476,14.31756815905548,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.792,1773032146.6926959,15574440,17,4,3161773,1,0.0,24.60897842756548,14.420482261740581,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.842,1773032146.7426958,15574490,15,4,3161773,1,0.0,23.521825181113627,14.511495690934312,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.892,1773032146.7926958,15574540,12,4,3161773,1,0.0,21.5836249209525,14.582216983234495,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.942,1773032146.8426957,15574590,18,4,3161773,1,0.0,25.105450102066122,14.687449314422812,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.992,1773032146.892696,15574640,14,4,3161773,1,0.0,22.92256071356476,14.769800428414232,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.041,1773032146.9416957,15574689,13,4,3161773,1,0.0,22.278867046136735,14.844891094591457,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.091,1773032146.991696,15574739,13,4,3161773,1,0.0,22.278867046136735,14.91923085410691,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.142,1773032147.0426958,15574790,13,4,3161773,1,0.0,22.278867046136735,14.992827216027209,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.192,1773032147.0926957,15574840,14,4,3161773,1,0.0,22.92256071356476,15.072124551002585,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.241,1773032147.1416957,15574889,17,4,3161773,1,0.0,24.60897842756548,15.167493089768215,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.291,1773032147.1916957,15574939,12,4,3161773,1,0.0,21.5836249209525,15.231654408080058,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.341,1773032147.241696,15574989,15,4,3161773,1,0.0,23.521825181113627,15.314556115810394,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.392,1773032147.2926958,15575040,13,4,3161773,1,0.0,22.278867046136735,15.384199225113658,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.441,1773032147.3416958,15575089,15,4,3161773,1,0.0,23.521825181113627,15.465575484673659,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.491,1773032147.3916957,15575139,14,4,3161773,1,0.0,22.92256071356476,15.54014533696257,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.541,1773032147.4416957,15575189,17,4,3161773,1,0.0,24.60897842756548,15.6308336678686,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.591,1773032147.491696,15575239,13,4,3161773,1,0.0,22.278867046136735,15.697314001651282,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.64,1773032147.540696,15575288,14,4,3161773,1,0.0,22.92256071356476,15.769566468770417,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.691,1773032147.5916958,15575339,14,4,3161773,1,0.0,22.92256071356476,15.841096411218361,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.741,1773032147.6416957,15575389,17,4,3161773,1,0.0,24.60897842756548,15.928775231381833,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.791,1773032147.6916957,15575439,13,4,3161773,1,0.0,22.278867046136735,15.992276149529381,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.84,1773032147.7406957,15575488,13,4,3161773,1,0.0,22.278867046136735,16.055142058495456,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.89,1773032147.790696,15575538,15,4,3161773,1,0.0,23.521825181113627,16.129808889721637,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.94,1773032147.8406959,15575588,17,4,3161773,1,0.0,24.60897842756548,16.214600585100076,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.991,1773032147.8916957,15575639,14,4,3161773,1,0.0,22.92256071356476,16.281680186384722,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.04,1773032147.9406958,15575688,13,4,3161773,1,0.0,22.278867046136735,16.34165205498224,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.09,1773032147.9906957,15575738,15,4,3161773,1,0.0,23.521825181113627,16.413453786243554,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.14,1773032148.040696,15575788,15,4,3161773,1,0.0,23.521825181113627,16.484537500192257,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.19,1773032148.0906959,15575838,25,4,3161773,1,0.0,27.958800173440753,16.59928012692474,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.239,1773032148.139696,15575887,12,4,3161773,1,0.0,21.5836249209525,16.649123574865015,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.29,1773032148.1906958,15575938,15,4,3161773,1,0.0,23.521825181113627,16.7178505909275,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.34,1773032148.2406957,15575988,13,4,3161773,1,0.0,22.278867046136735,16.773460755479594,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.39,1773032148.290696,15576038,10,4,3161773,1,0.0,20.0,16.805726147924798,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.439,1773032148.3396957,15576087,13,4,3161773,1,0.0,22.278867046136735,16.860457556906915,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.489,1773032148.389696,15576137,20,4,3161773,1,0.0,26.020599913279625,16.952058980470643,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.539,1773032148.4396958,15576187,13,4,3161773,1,0.0,22.278867046136735,17.005327061127304,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.59,1773032148.4906957,15576238,18,4,3161773,1,0.0,25.105450102066122,17.08632829153669,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.639,1773032148.5396957,15576287,12,4,3161773,1,0.0,21.5836249209525,17.13130125783085,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.689,1773032148.5896957,15576337,18,4,3161773,1,0.0,25.105450102066122,17.2110427462732,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.739,1773032148.639696,15576387,12,4,3161773,1,0.0,21.5836249209525,17.25476856801999,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.789,1773032148.6896958,15576437,13,4,3161773,1,0.0,22.278867046136735,17.305009552801156,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.838,1773032148.7386959,15576486,11,4,3161773,1,0.0,20.827853703164504,17.34023799430479,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.889,1773032148.7896957,15576537,17,4,3161773,1,0.0,24.60897842756548,17.412925398637395,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.939,1773032148.8396957,15576587,15,4,3161773,1,0.0,23.521825181113627,17.474014396462156,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.989,1773032148.889696,15576637,14,4,3161773,1,0.0,22.92256071356476,17.52849985963318,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.038,1773032148.938696,15576686,13,4,3161773,1,0.0,22.278867046136735,17.576003531498213,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.088,1773032148.9886959,15576736,11,4,3161773,1,0.0,20.827853703164504,17.608522033214875,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.138,1773032149.0386958,15576786,14,4,3161773,1,0.0,22.92256071356476,17.661662420018374,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.189,1773032149.0896957,15576837,19,4,3161773,1,0.0,25.575072019056577,17.740796516008757,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.238,1773032149.1386957,15576886,14,4,3161773,1,0.0,22.92256071356476,17.792614157984314,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.288,1773032149.188696,15576936,13,4,3161773,1,0.0,22.278867046136735,17.837476686865838,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.338,1773032149.2386959,15576986,16,4,3161773,1,0.0,24.082399653118497,17.899925916528364,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.388,1773032149.2886958,15577036,20,4,3161773,1,0.0,26.020599913279625,17.981132656495877,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.437,1773032149.3376958,15577085,13,4,3161773,1,0.0,22.278867046136735,18.024110000392284,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.488,1773032149.3886957,15577136,13,4,3161773,1,0.0,22.278867046136735,18.066657570849728,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.538,1773032149.438696,15577186,14,4,3161773,1,0.0,22.92256071356476,18.115216602276877,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.588,1773032149.4886959,15577236,18,4,3161773,1,0.0,25.105450102066122,18.18511893727477,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.637,1773032149.537696,15577285,21,4,3161773,1,0.0,26.444385894678387,18.267711606848806,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.687,1773032149.5876958,15577335,16,4,3161773,1,0.0,24.082399653118497,18.3258584873115,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.737,1773032149.6376958,15577385,15,4,3161773,1,0.0,23.521825181113627,18.37781815424952,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.788,1773032149.688696,15577436,16,4,3161773,1,0.0,24.082399653118497,18.434863969238208,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.837,1773032149.7376957,15577485,13,4,3161773,1,0.0,22.278867046136735,18.473304000007193,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.887,1773032149.787696,15577535,13,4,3161773,1,0.0,22.278867046136735,18.511359630468487,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.937,1773032149.8376958,15577585,10,4,3161773,1,0.0,20.0,18.5262460341638,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.987,1773032149.8876958,15577635,14,4,3161773,1,0.0,22.92256071356476,18.57020918095781,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.036,1773032149.9366958,15577684,13,4,3161773,1,0.0,22.278867046136735,18.6072957596096,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
