elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered,tip_interval_s,tip_valid,bucket_intensity_mm_hr,saturation_flag,interval_rms,calib_pair_used,pair_quality_reason,intensity_mic_mm_hr,intensity_fused_mm_hr,intensity_mode
0.0,1773031948.6802967,15376358,11,4,3161773,1,0.03814315575469839,20.827853703164504,0.20827853703164503,3161.773,True,0.03814315575469839,False,0.0,False,too_few_samples,0.0,0.03814315575469839,UNCALIBRATED
0.049,1773031948.7292967,15376407,12,4,3161773,1,0.0,21.5836249209525,0.20827853703164503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.099,1773031948.7792966,15376457,11,4,3161773,1,0.0,20.827853703164504,0.20827853703164503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.149,1773031948.8292966,15376507,19,4,3161773,1,0.0,25.575072019056577,0.20827853703164503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.2,1773031948.8802967,15376558,13,4,3161773,1,0.0,22.278867046136735,0.20827853703164503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.249,1773031948.9292967,15376607,11,4,3161773,1,0.0,20.827853703164504,0.20827853703164503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.299,1773031948.9792967,15376657,12,4,3161773,1,0.0,21.5836249209525,0.20827853703164503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.349,1773031949.0292966,15376707,21,4,3161773,1,0.0,26.444385894678387,0.20827853703164503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.399,1773031949.0792966,15376757,12,4,3161773,1,0.0,21.5836249209525,1.9379470435758959,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.448,1773031949.1282966,15376806,11,4,3161773,1,0.0,20.827853703164504,2.126846110171782,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.499,1773031949.1792967,15376857,11,4,3161773,1,0.0,20.827853703164504,2.313856186101709,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.549,1773031949.2292967,15376907,26,4,3161773,1,0.0,28.29946695941636,2.5737122938348556,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.648,1773031949.3282967,15377006,11,4,3161773,1,0.0,20.827853703164504,2.7562537079281517,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.698,1773031949.3782966,15377056,15,4,3161773,1,0.0,23.521825181113627,2.9639094226600062,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.799,1773031949.4792967,15377157,16,4,3161773,1,0.0,24.082399653118497,3.175094324964591,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.848,1773031949.5282967,15377206,19,4,3161773,1,0.0,25.575072019056577,3.3990941019055105,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.898,1773031949.5782967,15377256,12,4,3161773,1,0.0,21.5836249209525,3.58093941009598,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.948,1773031949.6282966,15377306,20,4,3161773,1,0.0,26.020599913279625,3.8053360151278164,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
0.998,1773031949.6782966,15377356,11,4,3161773,1,0.0,20.827853703164504,3.975561192008183,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.047,1773031949.7272966,15377405,24,4,3161773,1,0.0,27.60422483423212,4.211847828430423,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.098,1773031949.7782967,15377456,15,4,3161773,1,0.0,23.521825181113627,4.404947601957255,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.148,1773031949.8282967,15377506,19,4,3161773,1,0.0,25.575072019056577,4.616648846128248,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.198,1773031949.8782966,15377556,13,4,3161773,1,0.0,22.278867046136735,4.793271028128333,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.247,1773031949.9272966,15377605,14,4,3161773,1,0.0,22.92256071356476,4.974563924982698,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.347,1773031950.0272965,15377705,12,4,3161773,1,0.0,21.5836249209525,5.140654534942397,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.398,1773031950.0782967,15377756,13,4,3161773,1,0.0,22.278867046136735,5.31203666005434,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.447,1773031950.1272967,15377805,10,4,3161773,1,0.0,20.0,5.458916293453797,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.497,1773031950.1772966,15377855,13,4,3161773,1,0.0,22.278867046136735,5.627115800980627,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.547,1773031950.2272966,15377905,17,4,3161773,1,0.0,24.60897842756548,5.8169344272464745,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.597,1773031950.2772965,15377955,15,4,3161773,1,0.0,23.521825181113627,5.9939833347851454,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.646,1773031950.3262966,15378004,12,4,3161773,1,0.0,21.5836249209525,6.14987975064682,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.697,1773031950.3772967,15378055,10,4,3161773,1,0.0,20.0,6.288380953140352,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.747,1773031950.4272966,15378105,15,4,3161773,1,0.0,23.521825181113627,6.460715395420084,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.846,1773031950.5262966,15378204,22,4,3161773,1,0.0,26.848453616444125,6.6645927776303235,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.896,1773031950.5762966,15378254,13,4,3161773,1,0.0,22.278867046136735,6.820735520315388,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.947,1773031950.6272967,15378305,12,4,3161773,1,0.0,21.5836249209525,6.968364414321759,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
1.997,1773031950.6772966,15378355,12,4,3161773,1,0.0,21.5836249209525,7.114517019388067,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.046,1773031950.7262967,15378404,14,4,3161773,1,0.0,22.92256071356476,7.272597456329835,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.096,1773031950.7762966,15378454,9,4,3161773,1,0.0,19.084850188786497,7.390719983654401,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.146,1773031950.8262966,15378504,11,4,3161773,1,0.0,20.827853703164504,7.525091320849502,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.196,1773031950.8762965,15378554,14,4,3161773,1,0.0,22.92256071356476,7.679066014776655,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.246,1773031950.9262967,15378604,11,4,3161773,1,0.0,20.827853703164504,7.8105538916605335,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.296,1773031950.9762967,15378654,18,4,3161773,1,0.0,25.105450102066122,7.983502853764589,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.346,1773031951.0262966,15378704,26,4,3161773,1,0.0,28.29946695941636,8.186662494821107,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.396,1773031951.0762966,15378754,16,4,3161773,1,0.0,24.082399653118497,8.345619866404082,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.495,1773031951.1752965,15378853,18,4,3161773,1,0.0,25.105450102066122,8.513218168760702,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.546,1773031951.2262967,15378904,12,4,3161773,1,0.0,21.5836249209525,8.64392223628262,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.596,1773031951.2762966,15378954,13,4,3161773,1,0.0,22.278867046136735,8.780271684381162,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.645,1773031951.3252966,15379003,11,4,3161773,1,0.0,20.827853703164504,8.900747504568997,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.695,1773031951.3752966,15379053,11,4,3161773,1,0.0,20.827853703164504,9.020018566554953,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.745,1773031951.4252965,15379103,12,4,3161773,1,0.0,21.5836249209525,9.145654630098928,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.795,1773031951.4752967,15379153,13,4,3161773,1,0.0,22.278867046136735,9.276986754259307,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.845,1773031951.5252967,15379203,13,4,3161773,1,0.0,22.278867046136735,9.407005557178081,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.895,1773031951.5752966,15379253,17,4,3161773,1,0.0,24.60897842756548,9.559025285881956,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.995,1773031951.6752965,15379353,11,4,3161773,1,0.0,20.827853703164504,9.671713570054782,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.044,1773031951.7242966,15379402,11,4,3161773,1,0.0,20.827853703164504,9.78327497138588,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.744,1773031952.4242966,15380102,11,4,3161773,1,0.0,20.827853703164504,9.893720758703667,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.843,1773031952.5232966,15380201,16,4,3161773,1,0.0,24.082399653118497,10.035607547647816,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.893,1773031952.5732965,15380251,19,4,3161773,1,0.0,25.575072019056577,10.191002192361903,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.943,1773031952.6232967,15380301,12,4,3161773,1,0.0,21.5836249209525,10.30492841964781,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.994,1773031952.6742966,15380352,17,4,3161773,1,0.0,24.60897842756548,10.447968919726987,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.043,1773031952.7232966,15380401,12,4,3161773,1,0.0,21.5836249209525,10.559325479739243,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.093,1773031952.7732966,15380451,12,4,3161773,1,0.0,21.5836249209525,10.669568474151376,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.143,1773031952.8232965,15380501,11,4,3161773,1,0.0,20.827853703164504,10.771151326441508,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.193,1773031952.8732967,15380551,15,4,3161773,1,0.0,23.521825181113627,10.89865806498823,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.242,1773031952.9222965,15380600,12,4,3161773,1,0.0,21.5836249209525,11.005507733547873,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.293,1773031952.9732966,15380651,13,4,3161773,1,0.0,22.278867046136735,11.118241326673761,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.343,1773031953.0232966,15380701,13,4,3161773,1,0.0,22.278867046136735,11.229847583868391,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.393,1773031953.0732965,15380751,11,4,3161773,1,0.0,20.827853703164504,11.325827645061354,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.442,1773031953.1222966,15380800,11,4,3161773,1,0.0,20.827853703164504,11.420847905642386,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.492,1773031953.1722965,15380850,8,4,3161773,1,0.0,18.06179973983887,11.487257423984351,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.542,1773031953.2222967,15380900,11,4,3161773,1,0.0,20.827853703164504,11.580663386776154,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.593,1773031953.2732966,15380951,12,4,3161773,1,0.0,21.5836249209525,11.680693002117918,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.642,1773031953.3222966,15381000,10,4,3161773,1,0.0,20.0,11.763886072096739,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.692,1773031953.3722966,15381050,18,4,3161773,1,0.0,25.105450102066122,11.897301712396432,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.742,1773031953.4222965,15381100,11,4,3161773,1,0.0,20.827853703164504,11.986607232304113,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.792,1773031953.4722967,15381150,12,4,3161773,1,0.0,21.5836249209525,12.082577409190597,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.841,1773031953.5212965,15381199,13,4,3161773,1,0.0,22.278867046136735,12.18454030556006,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.892,1773031953.5722966,15381250,17,4,3161773,1,0.0,24.60897842756548,12.308784686780115,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.942,1773031953.6222966,15381300,17,4,3161773,1,0.0,24.60897842756548,12.43178662418797,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.992,1773031953.6722965,15381350,12,4,3161773,1,0.0,21.5836249209525,12.523305007155615,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.041,1773031953.7212965,15381399,13,4,3161773,1,0.0,22.278867046136735,12.620860627545428,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.091,1773031953.7712965,15381449,14,4,3161773,1,0.0,22.92256071356476,12.72387762840562,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.141,1773031953.8212967,15381499,11,4,3161773,1,0.0,20.827853703164504,12.80491738915321,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.192,1773031953.8722966,15381550,12,4,3161773,1,0.0,21.5836249209525,12.892704464471203,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.241,1773031953.9212966,15381599,20,4,3161773,1,0.0,26.020599913279625,13.023983418959288,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.291,1773031953.9712965,15381649,18,4,3161773,1,0.0,25.105450102066122,13.144798085790356,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.341,1773031954.0212965,15381699,12,4,3161773,1,0.0,21.5836249209525,13.229186354141978,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.391,1773031954.0712967,15381749,11,4,3161773,1,0.0,20.827853703164504,13.305173027632204,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.44,1773031954.1202967,15381798,10,4,3161773,1,0.0,20.0,13.37212129735588,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.491,1773031954.1712966,15381849,13,4,3161773,1,0.0,22.278867046136735,13.46118875484369,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.541,1773031954.2212965,15381899,15,4,3161773,1,0.0,23.521825181113627,13.561795119106389,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.591,1773031954.2712965,15381949,11,4,3161773,1,0.0,20.827853703164504,13.634455704946971,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.64,1773031954.3202965,15381998,14,4,3161773,1,0.0,22.92256071356476,13.72733675503315,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.69,1773031954.3702967,15382048,12,4,3161773,1,0.0,21.5836249209525,13.805899636692343,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.74,1773031954.4202967,15382098,10,4,3161773,1,0.0,20.0,13.867840640325419,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.791,1773031954.4712965,15382149,11,4,3161773,1,0.0,20.827853703164504,13.93744077095381,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.84,1773031954.5202966,15382198,9,4,3161773,1,0.0,19.084850188786497,13.988914865132138,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.89,1773031954.5702965,15382248,18,4,3161773,1,0.0,25.105450102066122,14.100080217501478,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.94,1773031954.6202967,15382298,18,4,3161773,1,0.0,25.105450102066122,14.210133916347125,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.99,1773031954.6702967,15382348,11,4,3161773,1,0.0,20.827853703164504,14.2763111142153,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.039,1773031954.7192967,15382397,16,4,3161773,1,0.0,24.082399653118497,14.374371999604332,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.09,1773031954.7702966,15382448,14,4,3161773,1,0.0,22.92256071356476,14.459853886743936,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.14,1773031954.8202965,15382498,13,4,3161773,1,0.0,22.278867046136735,14.538044018337864,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.19,1773031954.8702967,15382548,12,4,3161773,1,0.0,21.5836249209525,14.60849982736401,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.239,1773031954.9192965,15382597,17,4,3161773,1,0.0,24.60897842756548,14.708504613366026,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.289,1773031954.9692967,15382647,13,4,3161773,1,0.0,22.278867046136735,14.784208237693733,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.339,1773031955.0192966,15382697,12,4,3161773,1,0.0,21.5836249209525,14.85220240452632,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.39,1773031955.0702965,15382748,23,4,3161773,1,0.0,27.234556720351858,14.976025947684576,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.439,1773031955.1192966,15382797,22,4,3161773,1,0.0,26.848453616444125,15.094750224372172,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.489,1773031955.1692965,15382847,9,4,3161773,1,0.0,19.084850188786497,15.134651224016315,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.539,1773031955.2192967,15382897,11,4,3161773,1,0.0,20.827853703164504,15.191583248807797,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.589,1773031955.2692966,15382947,12,4,3161773,1,0.0,21.5836249209525,15.255503665529245,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.638,1773031955.3182967,15382996,11,4,3161773,1,0.0,20.827853703164504,15.311227165905597,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.689,1773031955.3692966,15383047,9,4,3161773,1,0.0,19.084850188786497,15.348963396134407,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.739,1773031955.4192965,15383097,10,4,3161773,1,0.0,20.0,15.395473762173062,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.789,1773031955.4692967,15383147,23,4,3161773,1,0.0,27.234556720351858,15.51386459175485,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.838,1773031955.5182967,15383196,16,4,3161773,1,0.0,24.082399653118497,15.599549942368487,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.888,1773031955.5682967,15383246,15,4,3161773,1,0.0,23.521825181113627,15.678772694755938,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.939,1773031955.6192966,15383297,10,4,3161773,1,0.0,20.0,15.721984967808378,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.989,1773031955.6692965,15383347,9,4,3161773,1,0.0,19.084850188786497,15.75561362001816,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.038,1773031955.7182965,15383396,14,4,3161773,1,0.0,22.92256071356476,15.827283090953626,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.088,1773031955.7682967,15383446,22,4,3161773,1,0.0,26.848453616444125,15.937494796208531,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.138,1773031955.8182967,15383496,10,4,3161773,1,0.0,20.0,15.978119848246445,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.188,1773031955.8682966,15383546,11,4,3161773,1,0.0,20.827853703164504,16.026617186795626,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.238,1773031955.9182966,15383596,15,4,3161773,1,0.0,23.521825181113627,16.101569266738807,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.288,1773031955.9682965,15383646,12,4,3161773,1,0.0,21.5836249209525,16.156389823280943,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.338,1773031956.0182967,15383696,12,4,3161773,1,0.0,21.5836249209525,16.210662174257656,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.388,1773031956.0682967,15383746,12,4,3161773,1,0.0,21.5836249209525,16.264391801724603,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.437,1773031956.1172967,15383795,15,4,3161773,1,0.0,23.521825181113627,16.336966135518495,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.487,1773031956.1672966,15383845,11,4,3161773,1,0.0,20.827853703164504,16.381875011194957,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.588,1773031956.2682967,15383946,10,4,3161773,1,0.0,20.0,16.418056261083006,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.637,1773031956.3172965,15383995,11,4,3161773,1,0.0,20.827853703164504,16.46215423550382,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.687,1773031956.3672967,15384045,10,4,3161773,1,0.0,20.0,16.49753269314878,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.737,1773031956.4172966,15384095,11,4,3161773,1,0.0,20.827853703164504,16.54083590324894,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.787,1773031956.4672966,15384145,10,4,3161773,1,0.0,20.0,16.57542754421645,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.837,1773031956.5172966,15384195,12,4,3161773,1,0.0,21.5836249209525,16.625509517983808,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.887,1773031956.5672965,15384245,12,4,3161773,1,0.0,21.5836249209525,16.675090672013493,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.937,1773031956.6172967,15384295,12,4,3161773,1,0.0,21.5836249209525,16.72417601450288,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.987,1773031956.6672966,15384345,10,4,3161773,1,0.0,20.0,16.75693425435785,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.036,1773031956.7162967,15384394,12,4,3161773,1,0.0,21.5836249209525,16.805201161023795,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.086,1773031956.7662966,15384444,27,4,3161773,1,0.0,28.62727528317975,16.923421902245355,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.137,1773031956.8172965,15384495,12,4,3161773,1,0.0,21.5836249209525,16.970023932432426,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.187,1773031956.8672967,15384545,9,4,3161773,1,0.0,19.084850188786497,16.991172194995965,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.236,1773031956.9162967,15384594,12,4,3161773,1,0.0,21.5836249209525,17.03709672225553,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.286,1773031956.9662967,15384644,10,4,3161773,1,0.0,20.0,17.066725755032973,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.336,1773031957.0162966,15384694,12,4,3161773,1,0.0,21.5836249209525,17.111894746692165,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.386,1773031957.0662966,15384744,12,4,3161773,1,0.0,21.5836249209525,17.156612048434766,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.436,1773031957.1162965,15384794,10,4,3161773,1,0.0,20.0,17.18504592795042,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.486,1773031957.1662967,15384844,10,4,3161773,1,0.0,20.0,17.213195468670914,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.536,1773031957.2162967,15384894,11,4,3161773,1,0.0,20.827853703164504,17.24934205101585,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.586,1773031957.2662966,15384944,12,4,3161773,1,0.0,21.5836249209525,17.292684879715218,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.635,1773031957.3152966,15384993,10,4,3161773,1,0.0,20.0,17.319758030918063,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.736,1773031957.4162967,15385094,22,4,3161773,1,0.0,26.848453616444125,17.41504498677332,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.786,1773031957.4662967,15385144,13,4,3161773,1,0.0,22.278867046136735,17.46368320736695,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.835,1773031957.5152967,15385193,13,4,3161773,1,0.0,22.278867046136735,17.511835045754648,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.885,1773031957.5652966,15385243,13,4,3161773,1,0.0,22.278867046136735,17.55950536575847,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.935,1773031957.6152966,15385293,12,4,3161773,1,0.0,21.5836249209525,17.599746561310408,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.986,1773031957.6662967,15385344,10,4,3161773,1,0.0,20.0,17.623749095697303,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
9.035,1773031957.7152965,15385393,12,4,3161773,1,0.0,21.5836249209525,17.663347853949855,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
9.085,1773031957.7652967,15385443,12,4,3161773,1,0.0,21.5836249209525,17.702550624619878,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
9.135,1773031957.8152966,15385493,12,4,3161773,1,0.0,21.5836249209525,17.741361367583202,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
9.185,1773031957.8652966,15385543,12,4,3161773,1,0.0,21.5836249209525,17.779784003116895,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
9.234,1773031957.9142966,15385592,11,4,3161773,1,0.0,20.827853703164504,17.810264700117372,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
