elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered,tip_interval_s,tip_valid,bucket_intensity_mm_hr,saturation_flag,interval_rms,calib_pair_used,pair_quality_reason,intensity_mic_mm_hr,intensity_fused_mm_hr,intensity_mode
2.894,1773031167.5877557,14595708,14,4,3161773,1,0.0,22.92256071356476,10.250374142134858,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.945,1773031167.6387558,14595759,14,4,3161773,1,0.0,22.92256071356476,10.377096007849158,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
2.995,1773031167.6887558,14595809,15,4,3161773,1,0.0,23.521825181113627,10.508543299581802,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.044,1773031167.7377558,14595858,17,4,3161773,1,0.0,24.60897842756548,10.64954765086164,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.094,1773031167.7877557,14595908,13,4,3161773,1,0.0,22.278867046136735,10.765840844814392,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.144,1773031167.8377557,14595958,16,4,3161773,1,0.0,24.082399653118497,10.899006432897433,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.194,1773031167.8877556,14596008,13,4,3161773,1,0.0,22.278867046136735,11.012805039029827,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.244,1773031167.9377558,14596058,13,4,3161773,1,0.0,22.278867046136735,11.125465659100897,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.294,1773031167.9877558,14596108,12,4,3161773,1,0.0,21.5836249209525,11.230047251719412,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.344,1773031168.0377557,14596158,13,4,3161773,1,0.0,22.278867046136735,11.340535449663586,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.394,1773031168.0877557,14596208,15,4,3161773,1,0.0,23.521825181113627,11.462348346978086,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.443,1773031168.1367557,14596257,17,4,3161773,1,0.0,24.60897842756548,11.59381464778396,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.493,1773031168.1867557,14596307,16,4,3161773,1,0.0,24.082399653118497,11.718700497837306,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.544,1773031168.2377558,14596358,13,4,3161773,1,0.0,22.278867046136735,11.8243021633203,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.594,1773031168.2877557,14596408,14,4,3161773,1,0.0,22.92256071356476,11.935284748822745,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.643,1773031168.3367558,14596457,13,4,3161773,1,0.0,22.278867046136735,12.038720571795885,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.693,1773031168.3867557,14596507,13,4,3161773,1,0.0,22.278867046136735,12.141122036539294,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.743,1773031168.4367557,14596557,11,4,3161773,1,0.0,20.827853703164504,12.227989353205546,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.794,1773031168.4877558,14596608,13,4,3161773,1,0.0,22.278867046136735,12.328498130134857,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.843,1773031168.5367558,14596657,11,4,3161773,1,0.0,20.827853703164504,12.413491685865154,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.893,1773031168.5867558,14596707,17,4,3161773,1,0.0,24.60897842756548,12.535446553282158,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.943,1773031168.6367557,14596757,12,4,3161773,1,0.0,21.5836249209525,12.625928336958863,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
3.993,1773031168.6867557,14596807,14,4,3161773,1,0.0,22.92256071356476,12.728894660724922,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.042,1773031168.7357557,14596856,15,4,3161773,1,0.0,23.521825181113627,12.83682396592881,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.093,1773031168.7867558,14596907,13,4,3161773,1,0.0,22.278867046136735,12.93124439673089,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.143,1773031168.8367558,14596957,12,4,3161773,1,0.0,21.5836249209525,13.017768201973105,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.193,1773031168.8867557,14597007,14,4,3161773,1,0.0,22.92256071356476,13.116816127089022,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.242,1773031168.9357557,14597056,16,4,3161773,1,0.0,24.082399653118497,13.226471962349317,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.292,1773031168.9857557,14597106,12,4,3161773,1,0.0,21.5836249209525,13.31004349193535,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.342,1773031169.0357556,14597156,13,4,3161773,1,0.0,22.278867046136735,13.399731727477365,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.393,1773031169.0867558,14597207,13,4,3161773,1,0.0,22.278867046136735,13.488523080663958,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.442,1773031169.1357558,14597256,16,4,3161773,1,0.0,24.082399653118497,13.594461846388503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.492,1773031169.1857557,14597306,14,4,3161773,1,0.0,22.92256071356476,13.687742835060266,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.542,1773031169.2357557,14597356,13,4,3161773,1,0.0,22.278867046136735,13.773654077171031,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.592,1773031169.2857556,14597406,15,4,3161773,1,0.0,23.521825181113627,13.871135788210458,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.641,1773031169.3347557,14597455,15,4,3161773,1,0.0,23.521825181113627,13.96764268213949,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.692,1773031169.3857558,14597506,15,4,3161773,1,0.0,23.521825181113627,14.06318450712923,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.742,1773031169.4357557,14597556,15,4,3161773,1,0.0,23.521825181113627,14.157770913869076,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.792,1773031169.4857557,14597606,12,4,3161773,1,0.0,21.5836249209525,14.23202945393991,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.841,1773031169.5347557,14597655,14,4,3161773,1,0.0,22.92256071356476,14.31893476653616,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.891,1773031169.5847557,14597705,13,4,3161773,1,0.0,22.278867046136735,14.398534089332166,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.941,1773031169.6347558,14597755,14,4,3161773,1,0.0,22.92256071356476,14.483774355574493,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
4.992,1773031169.6857557,14597806,13,4,3161773,1,0.0,22.278867046136735,14.561725282480115,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.041,1773031169.7347558,14597855,19,4,3161773,1,0.0,25.575072019056577,14.67185874984588,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.091,1773031169.7847557,14597905,13,4,3161773,1,0.0,22.278867046136735,14.747928832808789,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.141,1773031169.8347557,14597955,13,4,3161773,1,0.0,22.278867046136735,14.82323821494207,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.191,1773031169.8847558,14598005,20,4,3161773,1,0.0,26.020599913279625,14.935211831925445,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.24,1773031169.9337556,14598054,16,4,3161773,1,0.0,24.082399653118497,15.026683710137375,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.291,1773031169.9847558,14598105,19,4,3161773,1,0.0,25.575072019056577,15.132167593226567,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.341,1773031170.0347557,14598155,16,4,3161773,1,0.0,24.082399653118497,15.221669913825487,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.391,1773031170.0847557,14598205,14,4,3161773,1,0.0,22.92256071356476,15.298678821822879,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.44,1773031170.1337557,14598254,17,4,3161773,1,0.0,24.60897842756548,15.391781817880306,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.49,1773031170.1837556,14598304,13,4,3161773,1,0.0,22.278867046136735,15.46065267016287,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.54,1773031170.2337558,14598354,19,4,3161773,1,0.0,25.575072019056577,15.561796863651807,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.591,1773031170.2847557,14598405,14,4,3161773,1,0.0,22.92256071356476,15.635404502150937,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.64,1773031170.3337557,14598454,14,4,3161773,1,0.0,22.92256071356476,15.708276064265076,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.69,1773031170.3837557,14598504,12,4,3161773,1,0.0,21.5836249209525,15.767029552831952,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.74,1773031170.4337556,14598554,12,4,3161773,1,0.0,21.5836249209525,15.825195506513158,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.79,1773031170.4837558,14598604,16,4,3161773,1,0.0,24.082399653118497,15.907767547979212,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.839,1773031170.5327559,14598653,13,4,3161773,1,0.0,22.278867046136735,15.971478542960787,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.89,1773031170.5837557,14598704,14,4,3161773,1,0.0,22.92256071356476,16.040989364666824,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.94,1773031170.6337557,14598754,17,4,3161773,1,0.0,24.60897842756548,16.12666925529581,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
5.99,1773031170.6837556,14598804,15,4,3161773,1,0.0,23.521825181113627,16.200620814553986,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.039,1773031170.7327557,14598853,22,4,3161773,1,0.0,26.848453616444125,16.307099142572884,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.089,1773031170.7827559,14598903,13,4,3161773,1,0.0,22.278867046136735,16.36681682160852,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.139,1773031170.8327558,14598953,13,4,3161773,1,0.0,22.278867046136735,16.425937323853802,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.19,1773031170.8837557,14599004,15,4,3161773,1,0.0,23.521825181113627,16.496896202426402,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.239,1773031170.9327557,14599053,14,4,3161773,1,0.0,22.92256071356476,16.561152847537784,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.289,1773031170.9827557,14599103,13,4,3161773,1,0.0,22.278867046136735,16.618329989523772,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.339,1773031171.0327559,14599153,14,4,3161773,1,0.0,22.92256071356476,16.68137229676418,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.389,1773031171.0827558,14599203,15,4,3161773,1,0.0,23.521825181113627,16.749776825607675,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.438,1773031171.1317558,14599252,14,4,3161773,1,0.0,22.92256071356476,16.811504664487245,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.489,1773031171.1827557,14599303,15,4,3161773,1,0.0,23.521825181113627,16.87860786965351,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.539,1773031171.2327557,14599353,14,4,3161773,1,0.0,22.92256071356476,16.939047398092622,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.589,1773031171.2827559,14599403,18,4,3161773,1,0.0,25.105450102066122,17.020711425132358,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.638,1773031171.3317556,14599452,15,4,3161773,1,0.0,23.521825181113627,17.085722562692172,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.688,1773031171.3817558,14599502,15,4,3161773,1,0.0,23.521825181113627,17.150083588876388,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.739,1773031171.4327557,14599553,15,4,3161773,1,0.0,23.521825181113627,17.21380100479876,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.789,1773031171.4827557,14599603,14,4,3161773,1,0.0,22.92256071356476,17.27088860188642,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.838,1773031171.5317557,14599652,12,4,3161773,1,0.0,21.5836249209525,17.31401596507708,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.888,1773031171.5817556,14599702,16,4,3161773,1,0.0,24.082399653118497,17.38169980195749,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.938,1773031171.6317558,14599752,16,4,3161773,1,0.0,24.082399653118497,17.4487068004691,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
6.988,1773031171.6817558,14599802,12,4,3161773,1,0.0,21.5836249209525,17.490055981673933,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.038,1773031171.7317557,14599852,15,4,3161773,1,0.0,23.521825181113627,17.550373673668332,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.088,1773031171.7817557,14599902,12,4,3161773,1,0.0,21.5836249209525,17.590706186141173,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.138,1773031171.8317556,14599952,12,4,3161773,1,0.0,21.5836249209525,17.630635373489284,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.188,1773031171.8817558,14600002,17,4,3161773,1,0.0,24.60897842756548,17.700418804030043,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.237,1773031171.9307559,14600051,13,4,3161773,1,0.0,22.278867046136735,17.74620328645111,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.287,1773031171.9807558,14600101,16,4,3161773,1,0.0,24.082399653118497,17.80956525011778,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.338,1773031172.0317557,14600152,14,4,3161773,1,0.0,22.92256071356476,17.86069520475225,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.388,1773031172.0817556,14600202,13,4,3161773,1,0.0,22.278867046136735,17.904876923166093,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.437,1773031172.1307557,14600251,14,4,3161773,1,0.0,22.92256071356476,17.95505376107008,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.487,1773031172.1807559,14600301,17,4,3161773,1,0.0,24.60897842756548,18.02159300773503,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.537,1773031172.2307558,14600351,12,4,3161773,1,0.0,21.5836249209525,18.057213326867206,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.587,1773031172.2807558,14600401,14,4,3161773,1,0.0,22.92256071356476,18.10586680073418,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.637,1773031172.3307557,14600451,16,4,3161773,1,0.0,24.082399653118497,18.16563212925802,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.687,1773031172.3807557,14600501,14,4,3161773,1,0.0,22.92256071356476,18.213201415101086,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.737,1773031172.4307559,14600551,14,4,3161773,1,0.0,22.92256071356476,18.26029500808572,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.787,1773031172.4807558,14600601,15,4,3161773,1,0.0,23.521825181113627,18.312910309816,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.836,1773031172.5297558,14600650,13,4,3161773,1,0.0,22.278867046136735,18.352569877179207,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.886,1773031172.5797558,14600700,13,4,3161773,1,0.0,22.278867046136735,18.39183284886878,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.937,1773031172.6307557,14600751,13,4,3161773,1,0.0,22.278867046136735,18.43070319084146,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
7.987,1773031172.6807559,14600801,14,4,3161773,1,0.0,22.92256071356476,18.47562176606869,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
8.036,1773031172.7297556,14600850,17,4,3161773,1,0.0,24.60897842756548,18.536955332683657,0.0,False,0.0,False,0.0,False,,0.0,0.0,UNCALIBRATED
